voxel_hash,anchor_i,anchor_j,anchor_k,x,y,z,p2v_x,p2v_y,p2v_z,sigma
11480371969600714301,-7,-3,6,-1.9266683483007006,-0.8495240964650784,1.8489288373211743,-0.00486060175349361,-0.000764635529657887,0.00023852662081684455,0.0026924131036651583
514455304666888410,-7,-3,5,-1.8751690861481303,-0.7890759878848468,1.7517731754037578,-0.061860783924149225,-0.005456872712180202,0.0013793272320745346,0.004481416996025919
514455304666888410,-7,-3,5,-1.9118604785810187,-0.791993003297176,1.7324269783049016,-0.02726127706698899,-0.002775473876819547,-0.00011074115254055463,0.005040388729555467
4650240587238130242,-7,-5,5,-1.8421811138550297,-1.3176082759939962,1.602630517028894,-0.041192264402238665,-0.005608507509265876,0.0011178461326986839,0.0014884351899423851
4650240587238130242,-7,-5,5,-1.9473116339427965,-1.209176245211753,1.6718687699165746,0.04306833787320511,0.0003991381628827775,-0.00020974066358055428,0.004221111769018082
4650240587238130242,-7,-5,5,-1.9018230191000915,-1.4277946044708882,1.7283684552450334,0.03274345877076711,0.0016387203499799374,-0.0013250629239540668,0.004280967837654479
2028077890003405835,-7,-4,6,-1.8886294012136906,-1.1024168531202625,1.9139199208683924,-0.014710786134029359,-0.002318751006519572,-0.00023393202880866277,0.0024312541668536037
11480371969600714301,-7,-3,6,-1.9152359376983377,-0.8885771715050989,1.8141003455559295,-0.010108246308427373,-0.0016110939093333233,0.000929719582055011,0.003166148588241377
12796295691483828763,-6,-4,6,-1.7960196923385783,-1.0739345391779465,2.08780147289007,-0.0011577351041331223,0.00014948158624020767,-0.02587766549808027,0.0057330353308436355
14482306138365586985,-7,-5,6,-1.8264990395357479,-1.3008851575447644,1.96863588049871,-0.05924881056966113,-0.01860938911266254,0.021991323435148636,0.014240639164978267
2028077890003405835,-7,-4,6,-1.8776906650818108,-1.1768157816923017,1.957447552266733,-0.02152416862178986,-0.0011679673022183506,0.0006234678858807576,0.0041345086604516485
14482306138365586985,-7,-5,6,-1.827812121552486,-1.4079480337322396,2.0398497139331355,-0.014000001697567835,9.541089178621456e-05,0.024695164358968857,0.006893950897829581
16339656152182609210,-1,-10,6,-0.028609011833565175,-2.898029854932704,1.982701655500422,0.0048401562220409325,-0.008464414212851505,0.029358149496797385,0.013767635329931664
3797298060597850657,0,-10,6,0.04541481009665692,-2.8556655009017966,1.9665010616228435,0.0004240373411023326,-0.004721791989922414,0.04397247794835116,0.0067159068968740306
3797298060597850657,0,-10,6,0.022947660810473974,-2.9185782239575984,1.9565766306877772,0.007759925798261703,-0.03514807617076372,0.03626696512819202,0.008748299371800147
3797298060597850657,0,-10,6,0.09337417168625776,-2.8367504509805737,1.9620240643539246,0.0020997730284617305,-0.0010011683127426382,0.04167036046644995,0.0028060308685919333
18196190600599471633,-3,-9,6,-0.8086285353386672,-2.5015246869668535,2.0660865167643916,-0.0003592525957599656,0.0004508666645287502,-0.028074444708255975,0.002785062084427345
18196190600599471633,-3,-9,6,-0.6804729408885095,-2.4878559799491913,2.052815914227115,-0.0003976712227054137,0.0005487064148307051,-0.015487950039532341,0.002665977379578374
1937794112638728500,1,-10,6,0.481984228459858,-2.8051226204184636,1.9761829007311893,-6.239448947223081e-05,-0.0005194708393018855,0.02127147437820423,0.0034679693539081584
1937794112638728500,1,-10,6,0.3698820348614484,-2.906474887900545,1.9884144619518411,0.0021552532115340427,-0.009929914279377356,0.01439705588920718,0.006672026011785604
1937794112638728500,1,-10,6,0.32597845055647,-2.997056559722614,1.9598117781950968,-0.00398613071585667,0.05740238463697146,-0.009047194050574685,0.015394190510435704
1937794112638728500,1,-10,6,0.5506051715481153,-2.9316863349137146,1.9349413892143308,-0.00025091340034406233,0.0034571171153960586,-7.27319191308882e-05,0.011481571343475157
1937794112638728500,1,-10,6,0.3666739058385302,-2.9543864570707066,1.8719716122158647,-0.0011970679508719183,0.018049240500890205,-0.00013363331955367234,0.0031841020215450564
792297448447787341,-6,-7,6,-1.702616617519065,-2.004275369789929,2.0059602953433697,0.0011542790598100118,-0.0010545118075683305,0.06270700883664335,0.0051084299890831915
792297448447787341,-6,-7,6,-1.6591284713004077,-1.9614571786379582,2.0554695342781164,0.0003938323921009885,0.0005292789727636999,0.008142885508224808,0.0038400171167044875
6307713879253830808,-5,-8,6,-1.4770616178310219,-2.1014730125494583,2.016874590191165,0.0021186756539858494,0.0011259656484668584,0.038515505933447325,0.001727306942665372
792297448447787341,-6,-7,6,-1.5826590264027673,-1.990326113148185,2.069490876579294,-0.0002710038989934342,-0.00028585526627174777,-0.01017902731992398,0.0029120732001599752
2082247461878896213,-2,-9,6,-0.5343150318632763,-2.608218409302446,2.0356009016586127,1.4601801309542005e-05,0.0005074793796449857,-0.014912840225843294,0.004422920999586823
2082247461878896213,-2,-9,6,-0.5414677401925657,-2.6323571232025764,2.019170998618583,1.1582573233413728e-06,-8.336896933449324e-07,7.885692940442712e-05,0.0037272491146814637
13539213904886531825,-1,-9,6,-0.2899471441486025,-2.5757584474072237,1.979225408155152,0.0005304979715133244,-0.0019347907997478674,0.039273823045375446,0.0016517663827182445
2082247461878896213,-2,-9,6,-0.4142121472731279,-2.6153280578426177,1.9880294290191087,0.0006351275591078592,-0.0020377000480398997,0.027845228046693683,0.0037562161425487906
15740665468628130918,2,-10,6,0.8877956727083124,-2.926660861828389,1.8456102142143247,-0.004621247403334034,0.0448264332188203,0.0012626522608860024,0.003803977902795743
15740665468628130918,2,-10,6,0.7134569087472401,-2.9328281967864074,1.9355086560177663,-0.00781688180312451,0.02849998625155291,-0.007979398846931544,0.012767718266865522
15740665468628130918,2,-10,6,0.6358753223339192,-2.758623215441331,2.030793399900541,-0.0029174442249067607,0.0012490126695840094,-0.037160789131160166,0.003509663666099079
13539213904886531825,-1,-9,6,-0.07981912681659148,-2.598971635758008,1.9923732191908883,0.0002950817991471775,-0.001994465642148417,0.01847693063070441,0.0019548069191438434
13539213904886531825,-1,-9,6,-0.14897708197481424,-2.4904948114497203,2.0648875900865264,-0.0008172829871845084,-0.0016404475535006656,-0.04623940879515341,0.001540908770029129
13539213904886531825,-1,-9,6,-0.08919273151961206,-2.697086992081547,2.0056372986097406,0.00023840855777422303,-0.0001669765868460678,0.0041882383671343875,0.0024808991213789945
13539213904886531825,-1,-9,6,-0.05746447144387784,-2.5165797802688923,2.039479050642872,-0.0003016266083394653,0.00036260723441024814,-0.023410996347043658,0.002574533411031334
15740665468628130918,2,-10,6,0.8789755025290434,-2.8226718062611083,1.9047290548201508,0.006743015091799791,-0.06246048814506499,0.03019214020477703,0.009925710138106161
9404743266560315001,3,-10,6,1.092173684117383,-2.846881268144858,2.038033504882774,0.0018424028737185965,0.02653533833666851,-0.048271029740186294,0.009125240414990726
9404743266560315001,3,-10,6,1.023219053007408,-2.845608537533447,1.892129289667123,0.002055047736789847,-0.025923710319119202,0.0017214733779627547,0.007933768988972599
9404743266560315001,3,-10,6,1.0938071456978355,-2.7572128583189546,1.8671146813301827,0.020100541694889527,-0.10749559915137194,0.04606087384296158,0.010578233924218512
15740665468628130918,2,-10,6,0.857730348663508,-2.855851181407818,1.903209921014516,0.0006585337406763733,-0.03778991519343682,0.006261466137385698,0.010006497689532047
1471134140266973923,-2,-10,6,-0.5634409446882404,-2.980318491414795,2.01554286302211,0.002517891392746708,-0.007478047260198954,0.011022134011012472,0.005239494527707239
1471134140266973923,-2,-10,6,-0.4722828091760871,-2.7056916859923685,2.0228024480861704,8.468628740575803e-05,-8.327763622602227e-06,0.0013843745962889699,0.003209249398803952
1471134140266973923,-2,-10,6,-0.40033754436004065,-2.960156178873278,1.9896740621546574,0.003330454954244965,-0.01864939636658496,0.019832961498311093,0.00665664911188985
1471134140266973923,-2,-10,6,-0.4088798747520176,-2.9216109314815637,2.034894188869956,-0.0006210271892917629,0.0003706179395763648,-0.010728129743990601,0.010621902614300007
3797298060597850657,0,-10,6,0.010400963256964636,-2.855460959395209,2.0070727212830093,-2.3013796906707234e-05,4.254244952611894e-06,-0.001155606030316231,0.002392683385758544
16339656152182609210,-1,-10,6,-0.1293362047442021,-2.9832091190901067,1.8644600679727588,-0.0002068145502810458,0.0025285814625202233,-0.00014568646505725788,0.003031443343480881
16339656152182609210,-1,-10,6,-0.21414866818337147,-2.8041103473961737,2.009948811685723,3.860177964081387e-05,1.2956705110906052e-05,0.0012253200155576958,0.0033893095309233652
16880635641745695717,8,-6,6,2.5335965721556923,-1.5417559622125634,1.9902567682169592,-0.0007793648034967125,-0.001093570814307966,-0.021621177109828214,0.004346925809756941
17212822424221349226,8,-4,6,2.4363182301597073,-1.1148693360381654,2.0858961043431856,-0.00311214769517324,0.0027352743276517406,-0.11896949853436938,0.0030105230772082634
17212822424221349226,8,-4,6,2.5735487113865836,-1.1597140456953092,2.047596377459992,-0.008791327064092734,0.0009316658299283492,-0.09034571996752175,0.007334668671468271
17212822424221349226,8,-4,6,2.499245958658398,-0.9329756472172649,1.9209561683758012,-0.0009226400212898787,-0.0015000893546059575,0.04013622078877956,0.0025782487570972057
17212822424221349226,8,-4,6,2.60654611426414,-1.1349801472271537,1.8378931354316919,0.02232495089454801,0.0014931210991355217,-0.0017800491883465733,0.001683860724658025
13446939883521653076,8,2,5,2.529161247257335,0.6657577597814234,1.5784134694987564,-0.0021330383041363,-8.767524215284639e-05,-2.7413287834083767e-05,0.004977442719497854
2603040214075554557,8,1,5,2.480971826071648,0.47134198030490065,1.7653324498285912,-0.016515648638506585,-0.0027166695500186163,0.0017462777011714717,0.00433764322607947
2603040214075554557,8,1,5,2.450117334656988,0.3316672441588322,1.7560606778937216,0.022246366538112853,0.002715659685741277,-0.002080885328036804,0.00597202281319722
2603040214075554557,8,1,5,2.6152590860279425,0.415823869411582,1.6596879637149058,-0.06095301756897916,-0.005680947451351251,-0.03133729388507233,0.010825644535224888
2603040214075554557,8,1,5,2.501095986598158,0.5303540546448118,1.678281988843238,0.005231376892220402,-0.0003291412289722578,0.00468888786287424,0.012773227303318757
8944704428745744840,8,-3,5,2.5474120613528095,-0.6630897918891062,1.6901205933750416,0.026758622626813146,0.009448787482961345,0.0003611495840586901,0.002891481436957512
8944704428745744840,8,-3,5,2.6115723374174227,-0.709114088384214,1.7585116245162675,-0.02034095483289226,-0.003874953713786895,0.0022881654706269888,0.003231975401078055
8944704428745744840,8,-3,5,2.474596835625441,-0.6648064445032493,1.6022922079197257,0.09392823050568577,0.03578362288483037,-0.0041501796384001855,0.003243965144217977
8944704428745744840,8,-3,5,2.5212160716298424,-0.7238245835486944,1.5403995839319704,0.06990225244249737,0.005632855857796025,-0.001003015865859217,0.005121583056788291
2128661410570404931,7,6,6,2.3223840087150602,1.9721154465848902,1.908693904784734,0.013809493857316169,-0.0014772968641737338,0.003073252062591827,0.005463669361170139
6915610992384953750,7,6,5,2.375964007194124,2.0272651229695837,1.7592371572644458,-0.04969658924251998,-0.0054809192143485674,0.000333716561280825,0.001632119901670398
2128661410570404931,7,6,6,2.297236570767392,1.9173907113556943,1.8230152629192236,0.046592575207730406,0.0066076118579151645,0.0038752477133103817,0.0029834506595823335
2128661410570404931,7,6,6,2.3150463333382394,1.8530051938898848,1.923718769630776,0.03290026187465683,0.0036389013805896175,0.01784706928827626,0.008321943589886466
13887890220289373521,8,-3,6,2.5162244147649195,-0.6346478180451746,1.8991674173817485,0.049634940913560736,0.011469845056916847,0.06195138513316361,0.00865346114638909
13887890220289373521,8,-3,6,2.6116789846802404,-0.7888093399606265,1.952532461049668,-0.00913838001553408,-0.00012662899281007804,-0.005129711105564645,0.006802536316749686
13887890220289373521,8,-3,6,2.492308101955645,-0.7230817940403405,1.9707253860654632,0.00012313067778811559,-8.680197460101632e-05,0.003125548801172244,0.0024369110008128194
13887890220289373521,8,-3,6,2.5914469301174536,-0.8093923775564204,2.035419228521034,-0.02486914635762963,-0.008650705787848722,-0.08090722614847533,0.010763568082632086
13887890220289373521,8,-3,6,2.5120173254656364,-0.6255869375935906,1.9262383652156414,0.00369839899663288,0.0028552556761037326,0.041288456871306015,0.008538150926723352
13446939883521653076,8,2,5,2.510537556172861,0.7969267105883231,1.7657133390443562,-0.08650179620853155,-0.009668538302141882,-0.011949044749233684,0.012205776578156004
13446939883521653076,8,2,5,2.436125278335259,0.6004223089192017,1.7901376632516754,0.021397290961321116,0.0012080789155287856,-0.00728027597321492,0.002645327747934666
13446939883521653076,8,2,5,2.419942233294767,0.6995586077039693,1.7319846020958858,0.015300990939588713,0.0024185604248210682,0.0026387465026216795,0.012831296478296587
16027762450656311425,8,2,4,2.5146670998443734,0.6660542128527241,1.4336513092254806,0.0009955093746334864,0.00013927837732414234,-7.314663058738939e-05,0.00578135371694707
13446939883521653076,8,2,5,2.51466198402067,0.7610117207167076,1.6269615532828452,-0.013179853299747283,-0.0008245586854208587,-0.004646709193324384,0.010996950771005003
9370356916478581259,5,6,5,1.6265490314181694,2.0121116825450445,1.5230879755567743,-0.0047048495380956346,0.04326194890008561,0.0005564215620268531,0.0016909385938768697
9370356916478581259,5,6,5,1.5472757473971364,2.0107561607762636,1.693937142169579,-0.004023465265898599,0.03716117034943107,-0.002821064445330342,0.0015648815187056639
9370356916478581259,5,6,5,1.7252615393197615,2.0831077667363394,1.7547696943915203,0.0020931470744602726,-0.023207003296722543,0.00010032022002919059,0.0011045494672139024
16401911805311471494,6,6,6,1.989519743941271,2.079208385029753,1.8663368787500558,-0.0004927977922180077,0.0063560202517036635,9.504228870624777e-05,0.003980026833126251
16401911805311471494,6,6,6,1.9203793610464444,1.8104988920128675,1.9067137247015875,0.005314525024535548,0.000438216646790883,0.08562807837528212,0.002598538652918319
16401911805311471494,6,6,6,1.971238115978442,1.8835100862461194,1.9053993449847015,0.0006034837232291292,-0.004812606915442862,0.08510121230101285,0.0039218362597997925
16401911805311471494,6,6,6,2.0976918168754404,1.9726197631960725,2.0196896380753264,-0.001060831890099801,-0.001488319235766953,-0.026599396806912288,0.003344709842685997
14663206989563526214,7,-2,6,2.3949990360308084,-0.34251316558671663,1.8633762157073286,0.008613108524184572,-0.006959647893092962,0.09780761598267373,0.00481160880103449
13968517207555735025,8,-2,6,2.5558806667523353,-0.45363959001884024,1.8702573630397408,0.0151937146560734,0.0008660342155977807,0.0008398316211600614,0.00525392499167034
13968517207555735025,8,-2,6,2.5138742320766116,-0.5442542791398063,1.9376158554146008,0.003682350556606322,0.004942550696543605,0.039513191091048096,0.013070056373327968
13968517207555735025,8,-2,6,2.599122527032432,-0.587389683548586,1.897844277615114,-0.01403720083420376,-0.0017505875466789869,-0.00045111014601290566,0.005779489807662452
7548620906695501688,8,-2,5,2.5902160822564495,-0.42621351681981345,1.5669010183630485,0.027655848808485376,0.0033591949988106633,0.0013506827689847907,0.005637537334955521
7548620906695501688,8,-2,5,2.6666007970029315,-0.407941315312237,1.5944763313002919,-0.04990716822214288,-0.002348631296215541,-7.57381880748047e-05,0.0047804606168055964
7548620906695501688,8,-2,5,2.4853085913271507,-0.5111384875976837,1.6107448680953147,0.11539489950282415,-0.04242604502399397,0.038642872211060074,0.010300867181678965
7548620906695501688,8,-2,5,2.591595815576807,-0.5277839840448585,1.7280978371659905,-0.025602949069958473,0.0014266508892588836,-0.009653023533878981,0.01659628469770477
7548620906695501688,8,-2,5,2.607842785113174,-0.4143546600835516,1.7028226937864261,-0.024361996940924745,0.0016371007273697073,-0.01711640089748826,0.016954371266456734
14459676329798427020,4,6,4,1.321879394352241,2.02715378047662,1.4869307896614827,0.002153764247100248,-0.013152398155295264,-0.0006946702764517445,0.006026025384267608
14459676329798427020,4,6,4,1.4116214113681538,2.01649724931224,1.4244715718247292,-0.002416645636779101,0.01701404657596797,-0.00023303966050701878,0.0034137115842304403
14459676329798427020,4,6,4,1.4159776374798356,1.983414299432727,1.3672341329708253,-0.006347448398588323,0.05243831283258435,0.0018386056336586545,0.003392708206871291
14459676329798427020,4,6,4,1.4115115341396094,2.078106914441102,1.3451837970208347,0.0036285550904700974,-0.04102568658786842,-0.001544586675793618,0.0034297874040599176
6084092752139455921,8,-1,5,2.645897787666318,-0.0914631526653959,1.5277381577264442,-0.04300024903459928,-0.005753419997845562,0.002902851276276582,0.004605397569888571
18209320548658526126,8,0,5,2.6227197047414528,0.03173475882259605,1.632491920422663,-0.0355257930870016,-0.004164152801051661,-0.008048218484721616,0.004267207759756565
6084092752139455921,8,-1,5,2.6250596085001074,-0.016499407578103392,1.5974717507019944,-0.03211706441926527,-0.0028278625924620738,-0.0031300921064309237,0.003466808162739891
6084092752139455921,8,-1,5,2.5930643792324144,-0.10441947221757825,1.7316654336179071,-0.05155288174425018,-0.009615837075769195,-0.05317327534908871,0.012076019527931746
3155698121105657986,3,6,4,0.9742522192138762,2.009992712875604,1.4052623394587174,0.004785390348922959,-0.044626165425248755,0.0007791210268385405,0.0022185540479099843
2073448061324144938,3,6,5,1.1289366479411005,1.9639887958000783,1.5587172646806158,-0.0016500403734852655,0.023737986095107085,2.134930429175634e-05,0.0026818630902830163
3215448893553656208,2,6,3,0.8918226279833945,1.9023774572488688,1.1897198237378979,-0.006166513656134056,0.04167297444774187,-0.0032426603727633138,0.0032336815895383174
1867267005556001648,2,6,5,0.8872821037412516,1.99323253310901,1.5368292547213769,0.002728936298554413,-0.03858798215144035,0.0035434227183765957,0.0012903228518414216
18209320548658526126,8,0,5,2.4867005836059906,0.1918776722992786,1.7238643092528099,-0.005711609599459049,-0.0007781324964473306,-0.001776923834980878,0.0129819386126092
6084092752139455921,8,-1,5,2.5861953073402795,-0.0524552384267405,1.621581404567878,0.009363735958605294,-0.00021739848854617104,0.0035432391982700767,0.006655541670409118
18209320548658526126,8,0,5,2.5008094006937998,0.18402925356810176,1.7968851566360602,-0.00590183373381672,-0.000729477809410082,0.0010694472694244112,0.004879249435068348
18209320548658526126,8,0,5,2.543292151702894,0.178147659861646,1.6031033581172258,0.03870514780293421,0.008821482704019565,0.01339419407235737,0.013299092800061122
18209320548658526126,8,0,5,2.577752353113822,0.12721203080968527,1.601376116256865,0.004486715303697347,-0.00016740751088995808,0.0011004495282389971,0.00900394283092059
2128661410570404931,7,6,6,2.1881373460383173,1.809177740700843,1.9760383431718542,0.0004949927483256874,-0.0004701532006885118,0.012987484515807378,0.0021366318247695525
1026447296041138682,7,4,6,2.299317071732949,1.4687688183394425,2.096737174900085,-0.0052509946123636955,-0.0018576081418688994,-0.1267428861822137,0.0020448535650173572
9609258590968769298,7,5,5,2.335148131760084,1.6765072957261506,1.7767397211601017,0.026310213210626134,0.0025535520436163984,-0.0008749389643761766,0.004865677394490637
5681346972696255696,7,5,6,2.2415976048851776,1.6308948031173525,1.8858790420855995,0.02407180500032818,-0.012604288813263292,0.10223749664830627,0.01527057904569879
5681346972696255696,7,5,6,2.3201142586475756,1.6788949036608967,1.9625170065219055,0.007874271605822207,0.0006600617394404844,0.01274042802943566,0.009016210756426793
11246083685210605779,6,3,6,2.0840926928846497,1.1631660909696009,1.9897671363093503,-0.0011114213387691226,0.00011088017843234455,-0.018735518636816856,0.006750296443528668
1026447296041138682,7,4,6,2.261205601780641,1.4188277138343088,1.8898888079316396,0.035345369474224994,0.017726816240688024,0.08795010832399114,0.008005758971347764
1026447296041138682,7,4,6,2.3267162457708843,1.3520808081136009,1.9733685475025398,0.0023500888859958593,0.0006575136880479177,0.009883156986609428,0.0056942271435993196
10623686400551364027,2,6,4,0.6632282276473762,1.9420911918424089,1.44654176244686,0.00041611778770805484,-0.004568190129635084,0.0003078512885125333,0.0033824260639095443
3215448893553656208,2,6,3,0.6558980273415005,1.8284691609858552,1.173644568412905,-0.008413911517997048,0.09663287450452523,0.00257451348130996,0.0033515331611655053
10623686400551364027,2,6,4,0.8832805928671409,1.9414438486331849,1.327301821182312,-0.0013421478337889696,0.014457402397023365,-0.0005354614905127819,0.002721698246541047
10623686400551364027,2,6,4,0.7683519152111898,1.9514152692220146,1.4641087821606364,0.0005816549055375252,-0.00788991280451216,-6.043984274481645e-05,0.001526854565262741
3155698121105657986,3,6,4,0.908251695632695,1.8996648681527208,1.349998800963501,-0.003979784934666287,0.05976923044121496,-0.002987153800199255,0.0023097223348516895
15174671583337923039,0,6,4,0.27958367184309435,1.8918047468198147,1.3109763661323048,-0.00010552341684250611,0.0014886892705404569,2.1942502929729368e-06,0.004102153637036184
9524390389479901659,1,6,3,0.5062774642853066,1.9204093808557154,1.1645289344687975,0.0012635046617229823,-0.010626478966945857,0.0002504300670167084,0.003193546368980725
225734797408163173,1,6,4,0.5514228047918449,1.975236515884622,1.4676519671690866,0.005461679080961745,-0.05215521414422973,0.004232627353432963,0.002665042107995385
225734797408163173,1,6,4,0.48756326734594657,1.9173546117318185,1.4173040860914925,0.0010222457903436783,-0.008569769092830911,0.0005214789965020773,0.001901211580279965
225734797408163173,1,6,4,0.47216679026573394,1.8498467237755432,1.2048507717338672,-0.007174899788447425,0.05876048112636114,-0.0014173766356646764,0.0032520676034350706
15174671583337923039,0,6,4,0.09623765326609456,1.8970650952396404,1.3855089404289567,0.0024933722378033167,-0.021949245803076858,-0.00031649778281304133,0.0027297073777385046
15174671583337923039,0,6,4,0.09551925685273699,1.9339836751034427,1.2947745222172673,0.007183247931689863,-0.05841383415627002,-0.00010038899793682,0.0025750451962741573
225734797408163173,1,6,4,0.37012713554112736,1.875773342265769,1.3956661560145762,-0.0017147195409701436,0.022764893866833807,0.00033829726427604196,0.0023926605730769206
225734797408163173,1,6,4,0.3087206207821127,1.9076169003918486,1.2803269114272915,0.0003909186375341386,-0.008793726192609725,0.0001461059495091694,0.0031541738520605273
14445090682961134489,-1,6,5,-0.08031327747078823,1.9498401820315083,1.5287144454469204,0.01057266807897414,-0.09129859744570663,-0.00036845773633065404,0.002856815627023307
13324960611940484560,-1,6,3,-0.2485425719139734,1.8463322268953148,1.1328837896104524,0.00015860599904687995,-0.003798282999872831,-6.807914925827266e-05,0.0023321186657166634
13324960611940484560,-1,6,3,-0.0030266180582224564,1.8418429026791556,1.1233547670987298,-0.001973179393540857,0.02040549479018844,0.0004180692840616747,0.00507034595208736
6727738831713849606,-2,6,3,-0.3217802726131573,1.9176286268274878,1.1671861525742528,0.00878601715796231,-0.0748072412775061,-0.0032486866721349707,0.002112872905746648
13324960611940484560,-1,6,3,-0.29623870632195526,1.8325234061105236,0.9509727007665523,0.0002637216648388837,-0.002906220777371108,-7.369326449229786e-05,0.0035780951769127096
6727738831713849606,-2,6,3,-0.5087871987031491,1.8802259530774963,1.1003263714269418,0.003309817966597215,-0.06373318840073142,0.004441069884746086,0.0042750700615735845
5402522422974848057,-5,5,5,-1.295433354218502,1.7517750113485688,1.5444427139103238,-0.00036122135668245083,0.010881736438684212,0.0009722217402295798,0.0018311489244132238
5250461218130244582,-5,5,4,-1.2855382305942131,1.7269209822045006,1.4152944010322008,-0.0021969420296286206,0.030002558937285068,0.0022702789727711307,0.005098963338973922
16553519587261536884,-5,5,3,-1.4484130963967023,1.7653134446351344,1.1704164830094717,-0.006307704087660089,-0.0282680983715099,-0.0002492180937906894,0.010609962646032874
5250461218130244582,-5,5,4,-1.4839317747598333,1.7619951129592826,1.4312816703726863,-0.0006874539688645427,-0.019832427252066288,4.2473999355033634e-05,0.012147614879097934
16409074092046897993,-6,5,5,-1.5215915523077401,1.7762380272566403,1.7330984469484578,0.00024920439709016267,-0.020475966997495702,-0.0014696156474308145,0.0058950751391521365
16409074092046897993,-6,5,5,-1.6777870547805334,1.7215789102278816,1.6628761153159188,-0.00010902300956171462,0.01806670116305351,-0.0006527477944322826,0.004457553247577737
8249380877109544355,-7,1,4,-2.0830284316903436,0.5972733073415184,1.223373750369023,0.0005766978838753006,8.47159524607825e-05,3.4199731753497726e-06,0.0028606100645647706
4296237527718362036,-7,1,3,-2.046106553794526,0.3820697516890539,1.0635938516214118,-0.01102253702018963,-0.0011318873612447095,0.001000299992909844,0.0050558734186724906
4296237527718362036,-7,1,3,-2.0214774668945985,0.5865623096735223,0.9802548714484379,-0.06408238162905076,-0.005925353095778505,0.00493942580766955,0.0062639286937663
18077692270424655420,-4,5,4,-1.0646050169481225,1.7180069008059937,1.3330184722310108,0.00031021537611327515,0.05850284203089726,-0.002792175252403324,0.0064515505198895805
18077692270424655420,-4,5,4,-0.9858589167234794,1.7394374121687928,1.4338377493282508,-0.0008633420955546265,0.040274640281473095,-0.001953167326257154,0.004817054324753972
5250461218130244582,-5,5,4,-1.2239856444493469,1.7667755684644382,1.2278461840391899,-0.0003099248026065921,-0.005309379124850198,0.00019323757204460872,0.0006814025177862779
17328650626424876392,-4,5,5,-0.9990486004359816,1.759874661732123,1.5074453032583606,-0.0027004161130089657,0.02310573239519448,-0.0008498187738330272,0.0034053618918923985
18077692270424655420,-4,5,4,-1.0495589415073596,1.7560713297059383,1.3856408320844247,-0.00042797051784106106,0.01774961201653305,-0.0007065769764379705,0.005017650042393125
12792934238362733848,-7,0,3,-2.0242665683854195,0.2931117019093321,1.1296078302133736,-0.031152486241757846,-0.0036940873692408584,0.0011427285226178973,0.004190632134301229
12792934238362733848,-7,0,3,-2.0575061684926164,0.17365915773939491,0.9324442624904523,0.018603987238714387,0.003789420933750783,-0.00026394346521303833,0.003601135702350579
12792934238362733848,-7,0,3,-1.9919761039495887,0.13874072405770854,0.9506662060452304,-0.04013603728176178,-0.005707031317845049,0.0005230872371729658,0.003776657446956501
9774006729967896288,-4,5,3,-1.0657865753730182,1.7870479221554105,1.1573302480346999,0.0005501639536623745,-0.014085441387541068,-3.718908172652233e-05,0.003059704700737706
9774006729967896288,-4,5,3,-0.956586076559073,1.7798967260598115,0.9551325911956101,0.0003700681385479922,-0.003889180064291188,-0.00022805994809087986,0.00717870065914454
9774006729967896288,-4,5,3,-1.1884625593930305,1.6948759480228948,1.0622505083992297,-0.003956738906789737,0.06825071215518144,6.221285977218676e-05,0.00511652479546119
13377058993176043961,-6,3,3,-1.7753637469879409,1.010943558428101,1.013412002809224,0.005298683690987696,-0.0046631987509955855,0.0004116307656057131,0.003816043242283111
13377058993176043961,-6,3,3,-1.6534747140416384,0.9821835414939704,0.9858086226002082,-0.07446377134382502,0.07340662485620444,-0.0005104150550453991,0.0043805633826569075
13377058993176043961,-6,3,3,-1.6877271019215534,1.0654000649242263,0.9045707679526191,-0.011715905556700617,0.010170571651019823,-0.0002298600381699615,0.003096459121872109
10729687397843899700,-8,4,5,-2.1665312203064806,1.3522059851421264,1.5868133267234568,0.02500771309990857,0.0024523775113061835,0.0010820434896015743,0.006098646493490635
429427454040697911,-7,-1,3,-2.0018065718856057,-0.05987030689823813,1.1361143311583677,-0.016596331867322657,-0.0027875158972315464,-0.0012873882902993145,0.006511459372785584
429427454040697911,-7,-1,3,-1.9481397765926227,-0.09460567853040347,0.967493580223918,-0.06271302825095293,-0.005336308381911056,0.001924907371775814,0.002516579494489212
5512655289914302528,-7,-1,2,-2.022741148517313,-0.11147491108894401,0.8690564908204009,0.012125776315251349,0.0010168960962922348,-0.0006688011741539854,0.0028178718115689162
429427454040697911,-7,-1,3,-1.9562996028873414,-0.24309555623507936,1.000201898206034,-0.041497824317897114,-0.002245509004979563,0.004324116505201195,0.004343233145059477
429427454040697911,-7,-1,3,-2.0754368197021478,-0.2864071197653132,0.9509927688385058,0.07182840830050755,0.006203320744730836,-0.0032629062864167305,0.004419295702158879
2721764829606894167,-8,3,5,-2.131040721808148,1.1769351420895782,1.644720869972056,-0.00502369080564205,-0.0007064075469522539,0.00013108113310577135,0.005202747931680696
2721764829606894167,-8,3,5,-2.1582261982425144,1.0632084110476245,1.5967345248726006,0.0410064056423917,0.006247024836175162,0.00435287922910914,0.0030841210389712377
2721764829606894167,-8,3,5,-2.12509468860222,1.1437954018206435,1.7813406667794287,0.002616395770705187,0.0003176646315647387,-4.155078490805442e-05,0.0024430989360150644
