voxel_hash,coeff_0,coeff_1,coeff_2,coeff_3,coeff_4,coeff_5,q_proj_0,q_proj_1,q_proj_2,e1_0,e1_1,e1_2,e2_0,e2_1,e2_2,e3_0,e3_1,e3_2
17586841592698240170,0.841952051702699,-0.3062295559090842,-1.0107997842655572,-0.037148206976700716,-0.008106081141380582,-0.0014943084585009037,0.78351520166459,-2.0364373661789568,2.002444582808937,-0.7909840975986757,0.6068752230433642,0.07776002187548203,-0.6099481070865638,-0.7921263009928117,-0.02234345400700144,0.04803606985928759,-0.0651028949549256,0.9967217009080123
17586841592698240170,-0.24917231406110654,-0.24358890132136818,-1.2021300170833817,0.021948721272055195,0.009214729482993228,0.0011510728524922464,0.8139475618449583,-1.9035924972060512,2.0047032988449502,-0.29812482813049423,-0.9536982286094485,-0.039765256183795894,0.9545095454434661,-0.2981117530240695,-0.006396121185827636,-0.005754520785507476,-0.03986315913366484,0.999188577814225
17586841592698240170,1.0286144824536896,1.4323170574959372,0.03690365859287055,0.01768208117865205,-0.025030520817603808,-0.006379922984628417,0.8878244481412623,-1.832631297776321,2.0055850438361578,-0.647115350345768,0.7586663933804347,0.07527965795616387,-0.7600455493405778,-0.649712127693157,0.014314819454328942,0.059770279190020176,-0.0479526295791389,0.9970597068591193
17586841592698240170,-0.6279367734566329,0.6196768405438816,0.6394675079320422,0.023505683432045746,0.008294861125141051,0.0009194800219675114,0.6511188400429275,-1.8466251497688815,2.01304081643489,-0.6140804755888696,-0.7889265954019582,-0.022360603033523635,0.7875741589800681,-0.6106940263963744,-0.08233923870562977,0.0513041285608281,-0.06817355199239311,0.9963534780394729
17586841592698240170,1.070092677869854,1.7438782353784752,-0.2223743265090663,0.0030249241836605954,0.001348446958909337,-0.007880458549447855,0.8526372909216116,-2.0344924391677304,2.002082221575053,-0.8417981252754345,0.5393161362444261,0.022672041574327464,-0.5380650271183857,-0.8417212622275884,0.04462446981294932,0.043150236092695096,0.025365762365431255,0.9987465320213961
1270683975792010508,0.12883307928450852,-0.7241046374288499,-0.44263185721851084,-0.0026138201502269743,0.004316086587699551,0.000635949323935181,-0.4317337081751167,-1.9849796983269634,2.018488598987861,-0.8710665186801596,0.49101892285690474,0.011980710783251995,-0.4911493603808414,-0.8709745530378874,-0.0132526887061494,0.0039275732860677625,-0.017428291852519498,0.9998404016697794
1270683975792010508,0.10885405755520872,0.09260143864661351,0.2409034321755899,-0.0011165224853945204,-0.0054246851883690585,-0.0006022467101660239,-0.5042957988192067,-1.998091945378743,2.0184656335159437,-0.6965332283408759,0.71723619121491,0.02033980896090471,-0.7174740021647639,-0.696540711889117,-0.007879904737902475,0.008515752151967718,-0.02008189962455681,0.9997620713313521
1270683975792010508,0.12210637587446137,0.20957090438942094,-0.669846096519861,0.021825844343988956,-0.001791745899152073,-0.0010054209233692213,-0.33261586105398355,-1.911818164160739,2.0165491877492583,-0.8307617718955453,-0.5564379031606137,-0.014551229611068695,0.5558661301205827,-0.8307083663591623,0.030601559529869204,-0.02911569579697302,0.01733407012540067,0.9994257382472926
14090963993156746941,0.1668569920560605,0.7428505207348445,1.6046667023653092,-0.00651072930635663,0.028973239658524875,-0.0027866470738187044,-0.6515649079170187,-2.136650726524715,2.0241238617396733,-0.3164887606317349,-0.9443552079095437,0.0895996969186307,0.9485961297585033,-0.3151232240093967,0.029372373024872965,0.0004969919285631266,0.09428995166000305,0.9955446539532907
1270683975792010508,-0.8245620274177868,0.025933913208907346,-0.17528180833706472,0.00833126017918876,0.0005778499777991616,0.002985747200296752,-0.501014751514285,-1.873498949972344,2.017722214541384,-0.6356035444126591,-0.7720153275112054,0.0006844105719775173,0.7716495185483826,-0.6353291721129908,-0.03023017674891898,0.023772985805618162,-0.01868628240147821,0.9995427294497709
11491013267271208364,0.8557155017752596,-0.1164671060054627,-0.6566035553139457,0.03877843411711039,-0.015749329831358072,-0.002388832858638029,0.6836568544877138,-2.3849981831460623,2.001802744491047,-0.7607641685500036,-0.6487678996996593,0.01838728282575508,0.6481338605933253,-0.7608975993924525,-0.030940943605433147,0.03406433035908958,-0.011621340632461896,0.9993520730148565
